building	effect	effect_scope	value	value_damaged	value_ruined
wh2_main_special_settlement_sartosa_vmp_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_skavenblight_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_skavenblight_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_skavenblight_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_skavenblight_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_skavenblight_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_skavenblight_cst_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_skavenblight_cst_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_skavenblight_cst_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_skavenblight_cst_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_skavenblight_cst_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_skavenblight_norsca_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_skavenblight_norsca_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_skavenblight_norsca_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_skavenblight_norsca_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_skavenblight_norsca_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_skavenblight_other_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_skavenblight_other_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_skavenblight_other_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_skavenblight_other_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_skavenblight_other_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_brt_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_brt_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_brt_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_brt_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_brt_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_cst_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_cst_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_cst_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_cst_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_cst_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_def_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_def_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_def_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_def_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_def_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_dwf_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_dwf_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_dwf_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_dwf_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_dwf_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_emp_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_emp_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_emp_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_emp_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_emp_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_grn_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_grn_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_grn_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_grn_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_grn_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_hef_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_hef_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_hef_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_hef_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_hef_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_lzd_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_lzd_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_lzd_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_lzd_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_lzd_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_norsca_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_norsca_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_norsca_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_norsca_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_norsca_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_other_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_other_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_other_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_other_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_other_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_savage_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_savage_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_savage_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_skv_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_skv_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_skv_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_skv_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_skv_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_tmb_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_tmb_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_tmb_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_tmb_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_tmb_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_vmp_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_vmp_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_vmp_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_vmp_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_the_awakening_vmp_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh_main_special_settlement_altdorf_1_brt	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh_main_special_settlement_altdorf_1_emp	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh_main_special_settlement_altdorf_1_vmp	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh_main_special_settlement_altdorf_2_brt	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh_main_special_settlement_altdorf_2_emp	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh_main_special_settlement_altdorf_2_vmp	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh_main_special_settlement_altdorf_3_brt	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh_main_special_settlement_altdorf_3_emp	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh_main_special_settlement_altdorf_3_vmp	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh_main_special_settlement_altdorf_4_brt	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh_main_special_settlement_altdorf_4_emp	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh_main_special_settlement_altdorf_4_vmp	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh_main_special_settlement_altdorf_5_brt	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh_main_special_settlement_altdorf_5_emp	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh_main_special_settlement_altdorf_5_vmp	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh_main_special_settlement_black_crag_1_grn	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh_main_special_settlement_black_crag_1_norsca	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh_main_special_settlement_black_crag_1_savage	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh_main_special_settlement_black_crag_2_grn	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh_main_special_settlement_black_crag_2_norsca	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh_main_special_settlement_black_crag_2_savage	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
